First row before header,,,,,,,,,,,
Second row before header,,,,,,,,,,,
Third row before header,,,,,,,,,,,
OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
1.17E+18,24,155,Shipped,8/18/2021,Office,Abdul,24,25,USA,O-555,444226
2.03E+18,73,140,Shipped,11/15/2021,Healthcare,Anthony,29,19,India,HC-188,445115
1.22E+18,86,188,Delivered,10/4/2021,Home,Kristen,20,23,Singapore,H-630,444773
4.92E+18,22,182,Shipped,8/14/2021,Healthcare,Stella,22,19,Kenya,HC-555,444222
2.28E+18,93,127,Not Shipped,8/14/2021,Home,Emma,35,18,India,H-101,444222
1.24E+18,79,199,Delivered,9/20/2021,Healthcare,Sofia,31,11,Germany,HC-901,444559
4.19E+18,26,249,Not Shipped,8/24/2021,Home,Maria,28,16,Kenya,H-203,444332
1.88E+18,87,193,Not Delivered,12/9/2021,Entertainment,Maria,29,25,China,ENT-901,445339
3.69E+18,96,235,Not Shipped,9/10/2021,Fashion,Maria,22,17,Kenya,F-188,444449
3.73E+18,69,147,Not Shipped,10/24/2021,Entertainment,Stella,21,24,Kenya,ENT-901,444993
3.92E+18,79,215,Not Delivered,10/10/2021,Entertainment,John,22,18,Italy,ENT-630,444779
1.48E+18,70,162,Shipped,11/23/2021,Fashion,Anthony,28,23,Singapore,F-188,445223
1.21E+18,32,159,Shipped,10/17/2021,Office,Abdul,29,17,India,O-101,444886
4.29E+18,40,138,Not Shipped,7/8/2021,Fashion,Abdul,34,22,USA,F-555,443885
1.44E+18,73,163,Delivered,11/24/2021,Healthcare,Sofia,28,23,USA,HC-555,445224
2.85E+18,60,193,Not Shipped,9/24/2021,Fashion,Sofia,35,18,USA,F-901,444663
1.16E+18,11,136,Not Shipped,7/11/2021,Office,John,33,12,Italy,O-203,443888
1.44E+18,29,141,Not Shipped,11/1/2021,Office,John,33,13,Germany,O-188,445001
1.37E+18,68,239,Shipped,7/16/2021,Fashion,Maria,27,21,UK,F-901,443993
2.47E+18,90,133,Not Shipped,9/16/2021,Office,Jacob,27,17,India,O-203,444555
4.56E+18,74,206,Delivered,12/23/2021,Entertainment,Anthony,32,18,Germany,ENT-101,445553
4.31E+18,13,105,Not Delivered,11/1/2021,Home,Sofia,34,13,Italy,H-188,445001
4.69E+18,22,178,Not Delivered,7/31/2021,Healthcare,Abdul,20,14,USA,HC-555,444008
1.81E+18,77,236,Shipped,9/2/2021,Home,Sofia,26,16,UK,H-101,444441
1.83E+18,67,190,Delivered,11/25/2021,Home,Abdul,35,16,Singapore,H-188,445225
2.35E+18,69,175,Not Shipped,9/30/2021,Entertainment,Abdul,23,10,China,ENT-901,444669
1.66E+18,69,130,Not Delivered,10/6/2021,Fashion,Maria,21,20,Italy,F-630,444775
1.31E+18,94,121,Not Delivered,11/13/2021,Office,Maria,23,10,India,O-555,445113
3.92E+18,69,152,Not Delivered,12/7/2021,Entertainment,Abdul,32,11,USA,ENT-901,445337
1.69E+18,58,104,Not Delivered,8/11/2021,Healthcare,Jacob,32,18,India,HC-203,444119
4.11E+18,57,127,Delivered,8/11/2021,Entertainment,Abdul,25,12,Singapore,ENT-101,444119
1.65E+18,43,110,Shipped,7/12/2021,Home,Kristen,29,18,UK,H-203,443889
3.08E+18,23,169,Not Shipped,8/24/2021,Fashion,Maria,24,13,China,F-630,444332
2.55E+18,73,189,Shipped,7/11/2021,Healthcare,John,25,23,Kenya,HC-188,443888
1.46E+18,62,185,Shipped,7/15/2021,Home,Emma,31,14,USA,H-203,443992
2.58E+18,48,218,Shipped,10/10/2021,Healthcare,Maria,24,24,Germany,HC-555,444779
3.38E+18,99,155,Not Shipped,11/1/2021,Fashion,Stella,34,14,India,F-630,445001
4.08E+18,63,187,Shipped,12/8/2021,Fashion,Jacob,21,18,USA,F-203,445338
3.88E+18,17,201,Not Delivered,10/13/2021,Healthcare,John,33,12,UK,HC-555,444882
3.96E+18,44,250,Shipped,9/30/2021,Fashion,Kristen,23,25,China,F-901,444669
2.06E+18,79,157,Delivered,7/5/2021,Fashion,Abdul,34,22,Italy,F-630,443882
4.85E+18,1,163,Delivered,8/29/2021,Healthcare,Kristen,23,12,Italy,HC-188,444337
1.40E+18,46,183,Shipped,12/26/2021,Office,John,34,15,China,O-901,445556
4.41E+18,50,194,Not Shipped,7/28/2021,Fashion,Stella,31,14,Germany,F-901,444005
3.16E+18,29,141,Shipped,9/15/2021,Office,Jacob,33,19,India,O-555,444554
3.34E+18,85,222,Delivered,7/30/2021,Office,Stella,28,20,Singapore,O-901,444007
1.25E+18,71,185,Delivered,11/2/2021,Entertainment,Pablo,22,20,UK,ENT-630,445002
1.88E+18,21,235,Delivered,11/23/2021,Office,Sofia,35,23,India,O-901,445223
1.11E+18,40,176,Not Shipped,8/27/2021,Healthcare,Sofia,23,24,China,HC-901,444335
2.76E+18,87,112,Delivered,7/29/2021,Entertainment,Anthony,35,12,India,ENT-203,444006
4.68E+18,77,240,Delivered,9/13/2021,Healthcare,Stella,21,24,Germany,HC-555,444552
3.82E+18,30,229,Delivered,10/4/2021,Fashion,Emma,33,18,Italy,F-555,444773
1.17E+18,45,218,Shipped,10/2/2021,Office,Pablo,21,16,Singapore,O-901,444771
1.61E+18,2,122,Not Shipped,7/6/2021,Fashion,Abdul,28,24,Singapore,F-630,443883
2.98E+18,75,229,Not Delivered,8/24/2021,Entertainment,Abdul,25,22,UK,ENT-630,444332
3.78E+18,87,181,Not Shipped,8/18/2021,Entertainment,John,35,11,USA,ENT-901,444226
4.57E+18,75,178,Not Shipped,12/22/2021,Fashion,Stella,28,24,Italy,F-630,445552
1.76E+18,55,170,Not Shipped,10/12/2021,Home,Stella,24,12,USA,H-630,444881
1.55E+18,45,183,Shipped,10/10/2021,Home,Jacob,32,17,India,H-188,444779
4.27E+18,56,142,Shipped,10/17/2021,Entertainment,John,22,10,USA,ENT-188,444886
4.52E+18,90,239,Delivered,8/15/2021,Healthcare,Stella,24,24,UK,HC-203,444223
4.69E+18,65,250,Shipped,8/25/2021,Entertainment,Anthony,23,19,Italy,ENT-630,444333
5.04E+18,25,140,Delivered,7/5/2021,Healthcare,Anthony,29,13,Germany,HC-101,443882
1.54E+18,53,236,Not Shipped,8/26/2021,Healthcare,John,31,18,Italy,HC-203,444334
1.65E+18,8,151,Delivered,12/14/2021,Entertainment,Abdul,35,21,India,ENT-101,445444
4.43E+18,48,174,Shipped,10/13/2021,Fashion,Kristen,34,11,China,F-630,444882
3.41E+18,65,130,Shipped,9/18/2021,Office,John,31,18,Italy,O-555,444557
1.44E+18,91,165,Not Shipped,11/15/2021,Office,Maria,33,19,Singapore,O-101,445115
2.15E+18,70,202,Not Delivered,11/15/2021,Entertainment,John,35,22,UK,ENT-101,445115
4.22E+18,94,202,Not Delivered,7/22/2021,Fashion,Emma,24,10,UK,F-101,443999
4.38E+18,66,126,Delivered,9/2/2021,Office,Abdul,29,19,Singapore,O-901,444441
3.25E+18,32,147,Shipped,10/6/2021,Fashion,Abdul,29,12,Kenya,F-203,444775
4.78E+18,84,118,Delivered,10/29/2021,Healthcare,Emma,22,23,Germany,HC-555,444998
2.77E+18,30,133,Shipped,11/20/2021,Office,Maria,21,16,India,O-555,445220
4.54E+18,11,101,Not Shipped,10/10/2021,Office,John,24,13,Italy,O-203,444779
1.77E+18,26,178,Shipped,7/27/2021,Office,Kristen,28,17,Germany,O-188,444004
2.96E+18,56,178,Not Shipped,8/30/2021,Fashion,Pablo,24,23,India,F-630,444338
3.24E+18,88,152,Not Delivered,7/8/2021,Office,Emma,27,14,Kenya,O-630,443885
3.27E+18,62,172,Delivered,11/1/2021,Healthcare,Abdul,29,13,Germany,HC-555,445001
2.68E+18,81,164,Shipped,12/12/2021,Fashion,Pablo,29,18,UK,F-555,445442
3.06E+18,7,147,Shipped,10/4/2021,Healthcare,Stella,27,19,Germany,HC-188,444773
3.83E+18,6,125,Not Delivered,7/28/2021,Entertainment,Sofia,22,15,UK,ENT-555,444005
1.42E+18,8,118,Not Shipped,10/4/2021,Fashion,Anthony,20,11,Kenya,F-555,444773
2.57E+18,26,146,Not Delivered,7/27/2021,Home,John,33,10,Singapore,H-901,444004
4.00E+18,34,161,Not Delivered,10/4/2021,Fashion,Maria,23,15,Singapore,F-630,444773
3.71E+18,49,155,Not Shipped,7/16/2021,Office,Anthony,28,10,Kenya,O-555,443993
1.72E+18,90,214,Not Delivered,12/10/2021,Fashion,Emma,31,17,USA,F-188,445440
3.19E+18,79,233,Shipped,9/24/2021,Home,Anthony,28,23,Kenya,H-188,444663
4.90E+18,27,218,Delivered,9/27/2021,Home,Pablo,28,19,India,H-555,444666
1.93E+18,38,137,Not Delivered,11/15/2021,Entertainment,Anthony,23,17,Kenya,ENT-203,445115
3.88E+18,80,112,Not Delivered,7/3/2021,Healthcare,Anthony,34,10,Kenya,HC-901,443880
3.17E+18,33,173,Not Shipped,8/8/2021,Home,Pablo,23,20,India,H-101,444116
2.81E+18,78,241,Not Delivered,12/18/2021,Fashion,Sofia,25,20,India,F-188,445448
2.89E+18,30,147,Not Shipped,10/4/2021,Fashion,John,29,19,Germany,F-555,444773
3.96E+18,73,110,Not Delivered,8/6/2021,Home,Pablo,24,20,USA,H-101,444114
3.31E+18,47,139,Delivered,7/27/2021,Home,Stella,22,19,UK,H-188,444004
2.33E+18,89,185,Delivered,7/17/2021,Entertainment,Emma,30,16,UK,ENT-188,443994
1.23E+18,12,135,Shipped,7/30/2021,Home,John,31,19,Singapore,H-101,444007
2.99E+18,62,169,Delivered,10/26/2021,Entertainment,Kristen,27,12,China,ENT-901,444995
2.81E+18,68,118,Not Shipped,8/27/2021,Fashion,Emma,27,22,China,F-630,444335
1.23E+18,85,165,Delivered,8/24/2021,Home,Kristen,23,14,India,H-101,444332
1.80E+18,13,242,Not Delivered,10/4/2021,Home,Maria,30,10,UK,H-101,444773
1.78E+18,85,149,Delivered,10/24/2021,Healthcare,Sofia,26,12,China,HC-901,444993
4.31E+18,62,233,Delivered,10/12/2021,Office,John,29,14,USA,O-555,444881
4.15E+18,51,140,Not Delivered,9/14/2021,Home,Jacob,32,18,Kenya,H-203,444553
2.72E+18,54,193,Not Delivered,12/13/2021,Office,Sofia,29,17,UK,O-555,445443
1.13E+18,88,195,Shipped,11/13/2021,Healthcare,Sofia,26,24,Italy,HC-101,445113
1.80E+18,54,115,Not Delivered,11/28/2021,Healthcare,Pablo,26,15,Kenya,HC-901,445228
3.65E+18,65,166,Not Delivered,7/10/2021,Healthcare,Emma,32,13,Italy,HC-101,443887
4.76E+18,14,138,Not Shipped,11/13/2021,Healthcare,John,31,22,Kenya,HC-630,445113
4.25E+18,53,140,Not Delivered,12/8/2021,Fashion,Maria,25,20,UK,F-555,445338
2.31E+18,87,221,Shipped,10/12/2021,Healthcare,Abdul,22,22,China,HC-101,444881
2.17E+18,92,233,Shipped,11/24/2021,Home,Jacob,29,23,Italy,H-555,445224
4.65E+18,25,103,Not Shipped,11/27/2021,Healthcare,Stella,33,10,Germany,HC-203,445227
3.96E+18,31,217,Shipped,11/28/2021,Healthcare,Stella,32,24,China,HC-188,445228
2.06E+18,18,228,Not Shipped,8/6/2021,Entertainment,Anthony,20,25,UK,ENT-101,444114
3.43E+18,13,138,Not Delivered,7/22/2021,Entertainment,Sofia,31,12,Italy,ENT-101,443999
2.06E+18,31,104,Shipped,9/18/2021,Home,Abdul,22,24,Italy,H-203,444557
2.34E+18,78,175,Delivered,7/31/2021,Fashion,John,29,12,USA,F-901,444008
4.62E+18,6,238,Not Delivered,8/27/2021,Home,Kristen,29,24,Singapore,H-203,444335
4.25E+18,65,220,Shipped,9/13/2021,Home,John,28,10,India,H-901,444552
4.27E+18,35,171,Shipped,7/16/2021,Office,Emma,23,17,Kenya,O-555,443993
4.13E+18,92,151,Shipped,8/20/2021,Office,Pablo,23,21,USA,O-555,444228
4.65E+18,98,109,Not Delivered,7/3/2021,Healthcare,Stella,28,23,Germany,HC-188,443880
4.16E+18,22,128,Not Delivered,10/25/2021,Healthcare,Emma,25,13,USA,HC-203,444994
2.22E+18,69,213,Delivered,7/16/2021,Home,Pablo,28,12,USA,H-203,443993
2.04E+18,25,230,Not Shipped,7/10/2021,Home,Kristen,29,19,UK,H-203,443887
4.16E+18,18,117,Shipped,10/2/2021,Healthcare,John,27,23,Italy,HC-101,444771
2.65E+18,37,211,Delivered,11/23/2021,Office,Maria,28,21,India,O-203,445223
3.52E+18,4,112,Delivered,12/4/2021,Fashion,Kristen,26,12,Germany,F-555,445334
1.78E+18,99,151,Delivered,9/20/2021,Fashion,Maria,24,24,Kenya,F-555,444559
4.44E+18,79,133,Not Shipped,11/7/2021,Fashion,Pablo,31,20,USA,F-188,445007
1.64E+18,1,106,Not Shipped,9/13/2021,Office,Anthony,27,22,Germany,O-203,444552
1.20E+18,1,114,Delivered,10/24/2021,Fashion,Anthony,25,21,UK,F-188,444993
1.94E+18,83,221,Delivered,11/15/2021,Fashion,John,25,14,Germany,F-188,445115
2.02E+18,76,104,Shipped,11/25/2021,Office,John,27,18,India,O-901,445225
1.77E+18,15,168,Delivered,12/14/2021,Fashion,Jacob,24,15,Singapore,F-188,445444
4.49E+18,88,120,Not Delivered,8/27/2021,Healthcare,John,23,11,India,HC-630,444335
1.23E+18,42,228,Not Delivered,11/28/2021,Fashion,Pablo,23,20,China,F-630,445228
3.98E+18,4,132,Not Shipped,11/2/2021,Fashion,Kristen,28,24,China,F-555,445002
4.50E+18,1,197,Shipped,8/27/2021,Home,Sofia,27,10,China,H-203,444335
4.76E+18,10,155,Shipped,10/3/2021,Home,Maria,33,23,Kenya,H-188,444772
2.41E+18,60,117,Not Delivered,8/14/2021,Healthcare,John,34,21,China,HC-630,444222
1.77E+18,6,147,Delivered,10/19/2021,Entertainment,Stella,29,11,Italy,ENT-630,444888
1.60E+18,53,110,Delivered,7/25/2021,Healthcare,Pablo,31,21,Italy,HC-555,444002
1.09E+18,56,232,Not Delivered,7/31/2021,Entertainment,Abdul,29,15,USA,ENT-555,444008
1.08E+18,97,201,Not Delivered,8/5/2021,Entertainment,Emma,28,16,India,ENT-203,444113
2.64E+18,80,230,Not Delivered,12/21/2021,Healthcare,John,24,23,Italy,HC-555,445551
3.54E+18,42,133,Delivered,10/20/2021,Home,John,33,13,Kenya,H-188,444889
3.02E+18,88,110,Delivered,11/15/2021,Healthcare,Jacob,26,25,Germany,HC-188,445115
2.47E+18,78,162,Not Delivered,7/22/2021,Entertainment,Emma,31,20,Singapore,ENT-203,443999
1.31E+18,1,113,Delivered,8/8/2021,Home,Anthony,24,25,Singapore,H-555,444116
3.97E+18,37,202,Not Delivered,11/20/2021,Fashion,John,26,19,UK,F-101,445220
1.96E+18,46,222,Not Shipped,11/15/2021,Home,John,23,15,Kenya,H-555,445115
1.94E+18,84,220,Delivered,8/20/2021,Healthcare,Jacob,27,11,USA,HC-555,444228
4.65E+18,20,198,Shipped,11/15/2021,Office,Jacob,26,20,Singapore,O-555,445115
2.74E+18,43,168,Delivered,10/4/2021,Home,Kristen,31,18,Kenya,H-101,444773
4.33E+18,45,132,Not Delivered,10/26/2021,Entertainment,Sofia,34,16,USA,ENT-203,444995
4.48E+18,21,238,Shipped,8/14/2021,Home,Maria,29,25,Singapore,H-188,444222
4.01E+18,33,179,Not Shipped,7/14/2021,Healthcare,Emma,32,23,Italy,HC-101,443991
2.03E+18,83,117,Shipped,12/23/2021,Home,Jacob,32,17,Italy,H-901,445553
3.78E+18,39,159,Not Delivered,11/1/2021,Office,Emma,34,22,Germany,O-555,445001
1.18E+18,2,113,Shipped,7/29/2021,Home,Jacob,23,17,USA,H-555,444006
2.60E+18,61,191,Not Delivered,9/7/2021,Home,Abdul,24,14,UK,H-188,444446
1.62E+18,33,235,Shipped,9/24/2021,Office,Emma,22,16,China,O-101,444663
1.29E+18,12,133,Not Shipped,7/10/2021,Healthcare,Sofia,23,15,Kenya,HC-555,443887
1.28E+18,59,163,Not Shipped,8/5/2021,Office,Kristen,20,25,Germany,O-101,444113
4.16E+18,78,245,Shipped,7/16/2021,Home,Pablo,35,10,Germany,H-101,443993
3.22E+18,87,197,Not Shipped,8/24/2021,Home,Anthony,23,16,Singapore,H-188,444332
2.12E+18,57,123,Shipped,10/17/2021,Entertainment,Sofia,28,10,Italy,ENT-630,444886
4.64E+18,51,229,Shipped,11/21/2021,Fashion,Pablo,32,17,USA,F-101,445221
4.29E+18,52,206,Shipped,9/10/2021,Home,Anthony,34,12,Germany,H-101,444449
2.29E+18,94,139,Not Shipped,7/11/2021,Healthcare,Emma,21,25,Singapore,HC-188,443888
1.50E+18,33,202,Not Delivered,10/3/2021,Entertainment,Maria,34,13,India,ENT-630,444772
2.73E+18,48,157,Not Delivered,7/29/2021,Entertainment,Stella,31,13,India,ENT-188,444006
5.04E+18,5,139,Shipped,9/24/2021,Fashion,Stella,23,11,Kenya,F-188,444663
2.44E+18,7,181,Shipped,10/17/2021,Healthcare,Sofia,24,10,Singapore,HC-101,444886
3.49E+18,51,170,Delivered,8/6/2021,Healthcare,Abdul,30,14,India,HC-188,444114
4.27E+18,75,146,Not Delivered,10/24/2021,Office,Abdul,27,11,Singapore,O-901,444993
3.17E+18,94,112,Not Delivered,7/13/2021,Entertainment,Anthony,25,23,Germany,ENT-630,443990
2.83E+18,22,229,Shipped,12/10/2021,Healthcare,Jacob,21,12,China,HC-901,445440
1.90E+18,11,249,Shipped,12/18/2021,Fashion,Maria,22,24,China,F-901,445448
3.78E+18,7,163,Shipped,8/28/2021,Fashion,Kristen,20,21,Singapore,F-188,444336
2.87E+18,69,224,Delivered,9/13/2021,Office,Maria,23,12,Kenya,O-901,444552
2.92E+18,5,155,Shipped,7/28/2021,Healthcare,Anthony,21,10,China,HC-630,444005
4.22E+18,93,250,Delivered,11/11/2021,Office,Jacob,34,12,UK,O-188,445111
2.35E+18,81,110,Not Shipped,10/4/2021,Entertainment,Abdul,30,14,Italy,ENT-101,444773
1.85E+18,34,232,Not Delivered,10/12/2021,Entertainment,Abdul,21,24,UK,ENT-630,444881
1.35E+18,56,200,Not Shipped,11/20/2021,Healthcare,John,25,25,India,HC-101,445220
3.51E+18,23,244,Not Delivered,12/14/2021,Entertainment,Pablo,27,14,Italy,ENT-101,445444
1.49E+18,85,184,Shipped,9/16/2021,Healthcare,John,35,17,Singapore,HC-630,444555
2.89E+18,90,229,Not Delivered,10/12/2021,Entertainment,Sofia,22,20,India,ENT-555,444881
1.90E+18,25,179,Not Delivered,10/3/2021,Entertainment,Jacob,27,13,Singapore,ENT-203,444772
3.37E+18,8,234,Not Shipped,7/30/2021,Fashion,Kristen,31,17,Kenya,F-555,444007
4.34E+18,73,183,Delivered,10/1/2021,Entertainment,Pablo,34,16,Kenya,ENT-630,444770
3.59E+18,81,177,Delivered,8/29/2021,Fashion,Abdul,24,11,Singapore,F-203,444337
1.51E+18,98,153,Shipped,7/6/2021,Home,Stella,24,22,USA,H-188,443883
3.67E+18,56,177,Not Delivered,10/25/2021,Healthcare,Jacob,30,14,Kenya,HC-901,444994
4.85E+18,18,220,Not Shipped,10/7/2021,Fashion,Maria,24,11,USA,F-188,444776
2.55E+18,16,120,Shipped,8/30/2021,Healthcare,Pablo,30,16,Kenya,HC-555,444338
3.65E+18,16,140,Delivered,8/15/2021,Fashion,Jacob,30,12,China,F-203,444223
2.14E+18,56,129,Not Delivered,12/8/2021,Home,Emma,27,19,China,H-555,445338
4.71E+18,47,163,Delivered,10/1/2021,Healthcare,Jacob,20,12,Germany,HC-188,444770
1.65E+18,54,249,Delivered,7/25/2021,Entertainment,Kristen,35,17,Kenya,ENT-101,444002
3.38E+18,52,139,Not Shipped,8/25/2021,Fashion,Emma,26,24,USA,F-188,444333
4.75E+18,17,217,Not Delivered,7/30/2021,Healthcare,Stella,24,24,USA,HC-555,444007
2.04E+18,15,152,Not Delivered,10/12/2021,Entertainment,Sofia,28,20,USA,ENT-901,444881
1.96E+18,94,162,Not Delivered,12/9/2021,Office,Maria,35,12,Germany,O-630,445339
3.11E+18,25,192,Not Delivered,9/18/2021,Office,Kristen,34,14,Kenya,O-101,444557
1.15E+18,3,118,Shipped,9/27/2021,Healthcare,Abdul,35,24,India,HC-188,444666
2.19E+18,15,128,Not Delivered,10/17/2021,Entertainment,Maria,30,21,India,ENT-901,444886
2.71E+18,64,237,Not Delivered,7/3/2021,Fashion,John,32,21,Italy,F-555,443880
2.33E+18,92,198,Not Shipped,11/15/2021,Home,Maria,23,23,USA,H-901,445115
1.22E+18,76,146,Delivered,9/10/2021,Office,Sofia,26,11,Singapore,O-630,444449
2.64E+18,42,233,Not Shipped,11/21/2021,Fashion,Maria,27,15,UK,F-203,445221
2.29E+18,5,148,Delivered,9/13/2021,Fashion,Jacob,32,16,Germany,F-555,444552
2.98E+18,31,132,Shipped,7/11/2021,Fashion,Anthony,27,16,Kenya,F-901,443888
2.13E+18,40,168,Not Shipped,7/7/2021,Office,Emma,23,13,UK,O-901,443884
3.95E+18,72,217,Delivered,12/22/2021,Entertainment,Anthony,35,14,Kenya,ENT-101,445552
1.47E+18,17,153,Delivered,10/24/2021,Fashion,Kristen,21,10,Italy,F-555,444993
2.67E+18,19,123,Not Delivered,10/11/2021,Healthcare,Anthony,33,25,Germany,HC-555,444880
1.20E+18,41,143,Shipped,10/3/2021,Home,Abdul,24,11,USA,H-630,444772
4.00E+18,9,205,Not Shipped,10/25/2021,Office,Stella,33,20,China,O-901,444994
1.14E+18,74,154,Not Delivered,10/19/2021,Fashion,Stella,22,16,USA,F-630,444888
3.70E+18,15,105,Not Shipped,10/10/2021,Entertainment,John,26,24,Kenya,ENT-630,444779
3.45E+18,76,204,Not Delivered,8/8/2021,Office,Emma,25,19,Italy,O-630,444116
1.13E+18,48,222,Shipped,12/14/2021,Entertainment,Pablo,21,21,Kenya,ENT-188,445444
3.94E+18,92,210,Delivered,10/1/2021,Fashion,John,32,11,India,F-101,444770
1.52E+18,96,211,Not Delivered,10/25/2021,Healthcare,Pablo,21,23,USA,HC-555,444994
3.66E+18,33,179,Not Delivered,12/12/2021,Office,Jacob,23,23,China,O-630,445442
3.33E+18,11,101,Shipped,10/24/2021,Home,John,22,19,USA,H-101,444993
3.59E+18,96,170,Not Delivered,7/25/2021,Office,Anthony,20,12,UK,O-203,444002
4.65E+18,87,139,Shipped,9/7/2021,Entertainment,Pablo,35,22,Kenya,ENT-630,444446
4.84E+18,45,160,Not Shipped,10/4/2021,Fashion,Emma,29,24,China,F-101,444773
3.67E+18,27,116,Delivered,11/15/2021,Home,Maria,28,22,Italy,H-901,445115
1.61E+18,17,185,Delivered,7/15/2021,Office,Abdul,32,24,USA,O-203,443992
4.31E+18,22,227,Shipped,8/14/2021,Office,John,20,22,India,O-555,444222
3.48E+18,80,228,Not Shipped,7/16/2021,Home,Sofia,27,18,China,H-555,443993
2.33E+18,86,215,Not Delivered,10/25/2021,Healthcare,Anthony,22,25,Singapore,HC-203,444994
4.52E+18,75,178,Delivered,11/28/2021,Home,Sofia,28,18,USA,H-188,445228
1.69E+18,76,185,Shipped,10/7/2021,Home,Maria,20,12,UK,H-203,444776
4.61E+18,28,189,Shipped,9/6/2021,Office,Maria,28,18,Germany,O-101,444445
2.63E+18,5,222,Not Shipped,9/24/2021,Home,Jacob,20,19,USA,H-630,444663
1.93E+18,52,218,Not Delivered,9/7/2021,Healthcare,Jacob,25,21,Italy,HC-203,444446
4.84E+18,26,115,Not Shipped,8/20/2021,Fashion,Emma,35,14,Singapore,F-188,444228
2.00E+18,27,110,Not Delivered,10/6/2021,Office,Pablo,28,16,Singapore,O-630,444775
3.99E+18,20,105,Not Shipped,12/7/2021,Fashion,Abdul,33,25,Kenya,F-630,445337
3.65E+18,19,175,Delivered,8/8/2021,Home,Maria,32,19,Italy,H-901,444116
3.68E+18,50,186,Delivered,8/24/2021,Home,Sofia,27,24,Italy,H-101,444332
4.76E+18,94,204,Not Shipped,10/23/2021,Healthcare,Emma,26,17,Italy,HC-203,444992
3.24E+18,60,248,Not Shipped,8/24/2021,Fashion,Kristen,35,18,China,F-901,444332
4.34E+18,82,123,Not Delivered,7/16/2021,Home,Anthony,21,21,Singapore,H-901,443993
1.09E+18,73,175,Delivered,10/26/2021,Home,Jacob,24,24,Kenya,H-101,444995
2.39E+18,71,228,Shipped,12/30/2021,Home,Kristen,32,18,USA,H-188,445660
2.90E+18,50,182,Not Shipped,11/13/2021,Fashion,Kristen,24,14,Singapore,F-555,445113
1.96E+18,31,172,Delivered,7/14/2021,Home,Maria,33,15,Germany,H-101,443991
1.98E+18,85,156,Shipped,8/15/2021,Healthcare,Pablo,23,19,India,HC-901,444223
1.49E+18,52,175,Not Delivered,8/3/2021,Home,Anthony,31,22,Kenya,H-101,444111
2.47E+18,21,201,Delivered,10/2/2021,Entertainment,Abdul,35,14,India,ENT-901,444771
2.33E+18,84,239,Not Delivered,12/18/2021,Home,Jacob,25,10,India,H-555,445448
1.17E+18,100,250,Not Delivered,8/30/2021,Healthcare,Anthony,25,17,Germany,HC-555,444338
2.20E+18,97,128,Shipped,8/11/2021,Entertainment,Kristen,21,11,Kenya,ENT-901,444119
1.55E+18,69,178,Shipped,7/6/2021,Entertainment,Emma,25,11,India,ENT-630,443883
4.94E+18,85,150,Shipped,7/15/2021,Fashion,Pablo,31,16,USA,F-101,443992
3.94E+18,94,241,Not Delivered,11/7/2021,,Anthony,20,16,Kenya,F-188,445007
2.76E+18,39,242,Shipped,7/16/2021,Healthcare,Sofia,25,23,Kenya,HC-101,443993
3.95E+18,3,243,Not Shipped,11/7/2021,Home,John,23,22,China,H-630,445007
2.59E+18,52,246,Not Shipped,7/3/2021,Fashion,Maria,34,21,UK,F-188,443880
4.69E+18,52,244,Shipped,10/26/2021,Healthcare,Jacob,34,19,China,HC-203,444995
2.04E+18,83,250,Not Delivered,7/29/2021,Entertainment,Pablo,25,24,Germany,ENT-555,444006
1.07E+18,92,182,Not Delivered,7/30/2021,Home,Emma,27,15,Germany,H-630,444007
1.33E+18,20,180,Shipped,11/23/2021,Office,Abdul,33,16,India,O-188,445223
1.78E+18,24,135,Delivered,11/25/2021,Fashion,Emma,35,21,USA,F-188,445225
1.80E+18,31,194,Shipped,8/27/2021,Fashion,Kristen,32,10,USA,F-188,444335
1.59E+18,68,124,Not Delivered,8/20/2021,Entertainment,Kristen,32,25,UK,ENT-555,444228
4.45E+18,46,241,Not Delivered,12/18/2021,Home,Abdul,22,18,Italy,H-901,445448
2.00E+18,68,229,Delivered,11/7/2021,Office,John,32,19,Kenya,O-630,445007
5.04E+18,57,191,Delivered,11/13/2021,Fashion,Emma,34,25,China,F-101,445113
4.01E+18,93,131,Delivered,11/1/2021,Entertainment,Anthony,29,19,Kenya,ENT-203,445001
1.46E+18,17,240,Delivered,9/20/2021,Office,Jacob,23,12,Italy,O-555,444559
3.95E+18,70,190,Shipped,11/28/2021,Office,Anthony,34,16,India,O-555,445228
1.76E+18,57,225,Not Shipped,8/11/2021,Healthcare,Sofia,31,17,Italy,HC-630,444119
4.05E+18,41,241,Not Shipped,10/18/2021,Home,Stella,34,14,Kenya,H-188,444887
2.25E+18,41,122,Delivered,12/5/2021,Office,Abdul,20,13,Kenya,O-188,445335
4.54E+18,60,181,Not Shipped,12/10/2021,Office,Emma,27,17,Italy,O-555,445440
5.00E+18,92,230,Shipped,9/2/2021,Healthcare,Abdul,32,12,Italy,HC-901,444441
1.81E+18,17,168,Delivered,10/24/2021,Entertainment,Pablo,20,13,India,ENT-188,444993
2.22E+18,7,180,Shipped,10/17/2021,Entertainment,Stella,28,12,India,ENT-101,444886
